1;5493.24;2659.16;4068.72;5586.16
2;5496.84;2652.2;4077.16;5599.56
3;5488.32;2649.08;4074.28;5597.2
4;5498.52;2648.6;4065.4;5596.28
5;5480.16;2661.2;4075.08;5593.32
6;5492.88;2659.88;4048.48;5590.6
7;5504.52;2638.04;4072.4;5600.48
8;5483.88;2660.12;4057.88;5584.2
9;5502.36;2634.08;4073.36;5584.12
10;5503.8;2634.2;4069.36;5600.08
