1;54931.68;25397;40109.96;56470.48
2;55008.24;25329.32;40128.4;56486.12
3;54896.4;25369.64;40222.16;56469.32
4;54944.4;25362.92;40129.32;56504.64
5;54859.68;25426.16;40157.96;56512.92
6;54887.52;25444.16;40120.08;56492.8
7;54905.64;25417.4;40131.32;56452.52
8;54894.72;25408.4;40132.72;56468.96
9;54955.8;25375.4;40141.84;56466.8
10;54917.52;25411.04;40121.64;56462.12
